Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	61% van de Europese retailers heeft enige vorm van dynamic pricing geadopteerd, voornamelijk rule-based en niet AI-gestuurd.	Dynamic pricing adoptie in Europese retail	61% heeft enige vorm; meerderheid rule-based, niet AI
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	In Duitsland zien we een versnelde adoptie van Electronic Shelf Labels (ESL) voor shopproducten.	In Duitsland zien we een versnelde adoptie van Electronic Shelf Labels (ESL) voor shopproducten.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	In Luxemburg is er een kritisch regulatoir risico door een uniforme prijs voor alle stations en een vaste maximummarge.	Kritisch regulatoir risico LU	Uniforme prijs alle stations; vaste maximummarge
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	In Luxemburg is er een uniforme prijs, wat nul differentiatiemogelijkheid op brandstof betekent.	Luxemburg: Uniforme prijs = nul differentiatiemogelijkheid op fuel.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	In Luxemburg lag de maximumprijs in 2025 op €1.473 per liter voor Euro 95.	In Luxemburg lag dit in 2025 bijvoorbeeld hard gecapt op €1.473 per liter voor Euro 95.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	In Luxemburg zijn de brandstofprijzen bij alle pompstations gelijk.	In Luxemburg zijn de brandstofprijzen bij alle pompstations gelijk.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	In Luxemburg zijn de brandstofprijzen bij alle pompstations identiek.	In Luxemburg zijn de brandstofprijzen bij alle pompstations identiek — dit is niet het geval in alle Europese landen.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	In Luxemburg zijn er vrijwel geen belastingen en accijnzen op brandstof.	In Luxemburg zijn er vrijwel geen belastingen en accijnzen op brandstof, wat leidt tot veel lagere brandstofprijzen.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	In Nederland, IJsland en Groot-Brittannië is E5 (Super) 25–30% duurder dan het Europees gemiddelde.	In deze landen is E5 (Super) 25–30% duurder dan het Europees gemiddelde.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Intraday fuel pricing is van toepassing in Duitsland (vóór 2026), het VK en Scandinavië.	Toepassingsgebied	Duitsland (pre-2026), VK, Scandinavië
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Intraday fuel pricing omvat meerdere prijswijzigingen per dag op pompprijzen.	Intraday fuel pricing	Meerdere prijswijzigingen per dag op pompprijzen
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Inventoryoptimalisatie en afvalreductie zijn zichtbaar binnen een kwartaal.	Inventoryoptimalisatie + waste reduction zichtbaar binnen kwartaal
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Investering in dynamic pricing is inadequaat voor extreem rurale monopolie-locaties.	Extreem Rurale Monopolie-locaties.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Investering in dynamic pricing is inadequaat voor volledig onbemande pompen.	Op basis van empirische data is investering in dynamic pricing technologisch en financieel volkomen inadequaat voor: Volledig Onbemande Pompen.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Iran blokkeerde de Straat van Hormuz.	wat ertoe leidde dat Iran de Straat van Hormuz blokkeerde.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Juridische onzekerheid over handhaving blijft hoog in Duitsland.	Juridische onzekerheid over handhaving blijft hoog.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Kalibrate benadrukt dat elke retailer 100% eigenaarschap behoudt over hun macro- en micro-datastrategieën.	Kalibrate benadrukt in contrast daarop dat elke retailer 100% eigenaarschap behoudt over hun macro- en micro-datastrategieën.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Kalibrate claimt gemiddelde volumestijgingen van 0,1% bij hun optimalisatie op 1.250 netwerken.	Vergelijkbare aanbieders, zoals Kalibrate, claimen gemiddelde volumestijgingen van 0,1% bij hun optimalisatie op 1.250 netwerken.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Kalibrate-modellen worden strikt getraind op afgeschermde data van de licentienemer om onafhankelijkheid te borgen.	Kalibrate-modellen worden hierbij strikt getraind op afgeschermde data van de licentienemer om onafhankelijkheid te borgen.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Klantfrequentiewijzigingen, gemiddelde transactiewaarden en cross-sell-ratio's per LUKOIL-station zijn niet traceerbaar via publieke bronnen.	Klantfrequentiewijzigingen, gemiddelde transactiewaarden en cross-sell-ratio's per LUKOIL-station zijn niet traceerbaar via publieke bronnen.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Laboratoriumbewijs toont aan dat de "Luxembourg rule" de consumentenwelvaart eerder verlaagt dan verhoogt.	Laboratoriumbewijs toont aan dat de "Luxembourg rule" — vaste maximummarge voor retailers — de consumentenwelvaart eerder verlaagt dan verhoogt.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Lagere Belgische prijzen hebben geleid tot een toename van grensoverschrijdend tanken.	De lagere Belgische prijzen hebben geleid tot een surge in grensoverschrijdend tanken.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Landen als Duitsland, Frankrijk, Oostenrijk en België hebben transparantieregulering ingevoerd die concurrentie op brandstofprijs intensiveert.	Landen als Duitsland, Frankrijk, Oostenrijk en België hebben transparantieregulering ingevoerd die concurrentie op brandstofprijs intensiveert.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Landen als Frankrijk, Oostenrijk, Duitsland, België en Italië hebben beleidsmaatregelen ingevoerd om de concurrentie tussen stations te intensiveren.	Landen als Frankrijk, Oostenrijk, Duitsland, België en Italië hebben beleidsmaatregelen ingevoerd om de concurrentie tussen stations te intensiveren.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Lange files vormden zich bij Belgische pompstations, met name door vrachtwagens.	Tegelijkertijd vormden zich lange files bij Belgische pompstations, met name door trucks die snelwegen verlieten op zoek naar goedkopere brandstof.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Lekkerland (Frischwerk-concept, Duitsland) gebruikt een eigen dynamisch prijsmodel op de shopvloer, niet verbonden aan tankpompen.	Eigen dynamisch prijsmodel op de shopvloer, niet verbonden aan tankpompen.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Lekkerland focust op hogere marge 'food-to-go' en convenience producten.	Hogere marge 'food-to-go' en convenience producten.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Lekkerland past prijzen aan in vaste tijdsvensters, hoofdzakelijk 's avonds en 's nachts.	Vaste tijdsvensters, hoofdzakelijk 's avonds en 's nachts.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Lekkerland's data-inputs omvatten analyse van prijsgevoeligheid versus gemaksgevoeligheid.	Analyse van prijsgevoeligheid vs. gemaksgevoeligheid.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	Leveranciers van brandstof upstream van de eindconsumentverkoop zijn verboden te handelen in strijd met de regels.	Leveranciers van brandstof upstream van de eindconsumentverkoop (raffinaderij of groothandel) zijn verboden te handelen in strijd met de regels.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL BeNeLux heeft een strategische horizon gericht op een mogelijke marktbetreding in Duitsland in 2027.	Voor LUKOIL BeNeLux, met een strategische horizon gericht op een mogelijke marktbetreding in Duitsland in 2027, vormt de schaalbaarheid van prijsinnovaties in zowel het shop-model als de brandstofverkoop een fundamentele pijler voor toekomstige winstgevendheid.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL BeNeLux werd eind januari 2026 overgenomen door Carlyle (VS), waarbij de naam intact bleef.	LUKOIL BeNeLux eigendomsstatus	Overgenomen door Carlyle (VS) eind jan. 2026; naam intact
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL BeNeLux werd eind januari 2026 overgenomen door het Amerikaanse investeringsbedrijf Carlyle.	LUKOIL BeNeLux werd overgenomen door het Amerikaanse investeringsbedrijf Carlyle eind januari 2026.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft 228 stations in de BeNeLux (180 in België, 46 in Nederland, 2 in Luxemburg).	228 LUKOIL-stations in BeNeLux (180 in België, 46 in Nederland, 2 in Luxemburg), beleverd vanuit de Zeeland Refinery waar LUKOIL een 45%-belang heeft.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft activiteiten in meer dan 30 landen wereldwijd.	LUKOIL conducts its operations in more than 30 countries worldwide.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Adygea-olieveld in Rusland.	LUKOIL holds a 100% interest in the Adygea oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Altaj Krai-olieveld in Rusland.	LUKOIL holds a 100% interest in the Altai Krai oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Altaj-olieveld in Rusland.	LUKOIL holds a 100% interest in the Altai oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Altaj-republiek-olieveld in Rusland.	LUKOIL holds a 100% interest in the Altai Republic oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Amoer Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Amur Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Amoer-olieveld in Rusland.	LUKOIL holds a 100% interest in the Amur oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Archangelsk Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Arkhangelsk Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Archangelsk-olieveld in Rusland.	LUKOIL holds a 100% interest in the Arkhangelsk oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Astrakhan Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Astrakhan Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Astrakhan-olieveld in Rusland.	LUKOIL holds a 100% interest in the Astrakhan oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Basjkortostan-olieveld in Rusland.	LUKOIL holds a 100% interest in the Bashkortostan oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Belgorod Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Belgorod Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Belgorod-olieveld in Rusland.	LUKOIL holds a 100% interest in the Belgorod oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Boeriatië-olieveld in Rusland.	LUKOIL holds a 100% interest in the Buryatia oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Brjansk Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Bryansk Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Brjansk-olieveld in Rusland.	LUKOIL holds a 100% interest in the Bryansk oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Chabarovsk Krai-olieveld in Rusland.	LUKOIL holds a 100% interest in the Khabarovsk Krai oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Chabarovsk-olieveld in Rusland.	LUKOIL holds a 100% interest in the Khabarovsk oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Chakassië-olieveld in Rusland.	LUKOIL holds a 100% interest in the Khakassia oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Chanto-Mansië Autonome Okroeg-olieveld in Rusland.	LUKOIL holds a 100% interest in the Khanty-Mansi Autonomous Okrug oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Chanto-Mansië-olieveld in Rusland.	LUKOIL holds a 100% interest in the Khanty-Mansiysk oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Dagestan-olieveld in Rusland.	LUKOIL holds a 100% interest in the Dagestan oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Ingoesjetië-olieveld in Rusland.	LUKOIL holds a 100% interest in the Ingushetia oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Irkoetsk Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Irkutsk Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Irkoetsk-olieveld in Rusland.	LUKOIL holds a 100% interest in the Irkutsk oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Ivanovo Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Ivanovo Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Ivanovo-olieveld in Rusland.	LUKOIL holds a 100% interest in the Ivanovo oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Jakoetië-olieveld in Rusland.	LUKOIL holds a 100% interest in the Yakutia oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Jamalië-Nenetsië Autonome Okroeg-olieveld in Rusland.	LUKOIL holds a 100% interest in the Yamal-Nenets Autonomous Okrug oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Jamalië-olieveld in Rusland.	LUKOIL holds a 100% interest in the Yamalia oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Jaroslavl Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Yaroslavl Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Jaroslavl-olieveld in Rusland.	LUKOIL holds a 100% interest in the Yaroslavl oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Joodse Autonome Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Jewish Autonomous Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Kabardië-Balkarië-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kabardino-Balkaria oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Kaliningrad Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kaliningrad Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Kaliningrad-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kaliningrad oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Kalmukkië-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kalmykia oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Kaluga Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kaluga Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Kaluga-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kaluga oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Kamtsjatka Krai-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kamchatka Krai oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Kamtsjatka-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kamchatka oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Karatsjaj-Tsjerkessië-olieveld in Rusland.	LUKOIL holds a 100% interest in the Karachay-Cherkessia oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Karelië-olieveld in Rusland.	LUKOIL holds a 100% interest in the Karelia oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Kemerovo Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kemerovo Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Kemerovo-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kemerovo oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Kirov Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kirov Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Kirov-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kirov oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Koergan Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kurgan Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Koergan-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kurgan oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Koersk Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kursk Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Koersk-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kursk oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Kogalym-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kogalym oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Komi-olieveld in Rusland.	LUKOIL holds a 100% interest in the Komi oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Kostroma Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kostroma Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Kostroma-olieveld in Rusland.	LUKOIL holds a 100% interest in the Kostroma oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Krasnodar Krai-olieveld in Rusland.	LUKOIL holds a 100% interest in the Krasnodar Krai oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Krasnodar-olieveld in Rusland.	LUKOIL holds a 100% interest in the Krasnodar oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Krasnojarsk Krai-olieveld in Rusland.	LUKOIL holds a 100% interest in the Krasnoyarsk Krai oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Krasnojarsk-olieveld in Rusland.	LUKOIL holds a 100% interest in the Krasnoyarsk oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Krim-olieveld in Rusland.	LUKOIL holds a 100% interest in the Crimea oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Langepas-olieveld in Rusland.	LUKOIL holds a 100% interest in the Langepas oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Leningrad Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Leningrad Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Leningrad-olieveld in Rusland.	LUKOIL holds a 100% interest in the Leningrad oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Lipetsk Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Lipetsk Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Lipetsk-olieveld in Rusland.	LUKOIL holds a 100% interest in the Lipetsk oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Magadan Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Magadan Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Magadan-olieveld in Rusland.	LUKOIL holds a 100% interest in the Magadan oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Mari El-olieveld in Rusland.	LUKOIL holds a 100% interest in the Mari El oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Moermansk Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Murmansk Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Moermansk-olieveld in Rusland.	LUKOIL holds a 100% interest in the Murmansk oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Mordovië-olieveld in Rusland.	LUKOIL holds a 100% interest in the Mordovia oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Moskou Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Moscow Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Moskou-olieveld in Rusland.	LUKOIL holds a 100% interest in the Moscow oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Moskou-stad-olieveld in Rusland.	LUKOIL holds a 100% interest in the Moscow City oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Nenetsië Autonome Okroeg-olieveld in Rusland.	LUKOIL holds a 100% interest in the Nenets Autonomous Okrug oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Nenetsië-olieveld in Rusland.	LUKOIL holds a 100% interest in the Nenetsia oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Nizhny Novgorod Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Nizhny Novgorod Oblast oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Nizhny Novgorod-olieveld in Rusland.	LUKOIL holds a 100% interest in the Nizhny Novgorod oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Noord-Ossetië-Alanië-olieveld in Rusland.	LUKOIL holds a 100% interest in the North Ossetia-Alania oil field in Russia.
Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	LUKOIL heeft een belang van 100% in het Novgorod Oblast-olieveld in Rusland.	LUKOIL holds a 100% interest in the Novgorod Oblast oil field in Russia.
